Абсолютный путь;Относительный путь;Класс
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0491.jpg;dataset/changed_dataset/cat_0491.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0492.jpg;dataset/changed_dataset/cat_0492.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0493.jpg;dataset/changed_dataset/cat_0493.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0494.jpg;dataset/changed_dataset/cat_0494.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0495.jpg;dataset/changed_dataset/cat_0495.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0496.jpg;dataset/changed_dataset/cat_0496.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0497.jpg;dataset/changed_dataset/cat_0497.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0498.jpg;dataset/changed_dataset/cat_0498.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0499.jpg;dataset/changed_dataset/cat_0499.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0500.jpg;dataset/changed_dataset/cat_0500.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0501.jpg;dataset/changed_dataset/cat_0501.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0502.jpg;dataset/changed_dataset/cat_0502.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0503.jpg;dataset/changed_dataset/cat_0503.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0504.jpg;dataset/changed_dataset/cat_0504.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0505.jpg;dataset/changed_dataset/cat_0505.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0506.jpg;dataset/changed_dataset/cat_0506.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0507.jpg;dataset/changed_dataset/cat_0507.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0508.jpg;dataset/changed_dataset/cat_0508.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0509.jpg;dataset/changed_dataset/cat_0509.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0510.jpg;dataset/changed_dataset/cat_0510.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0511.jpg;dataset/changed_dataset/cat_0511.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0512.jpg;dataset/changed_dataset/cat_0512.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0513.jpg;dataset/changed_dataset/cat_0513.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0514.jpg;dataset/changed_dataset/cat_0514.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0515.jpg;dataset/changed_dataset/cat_0515.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0516.jpg;dataset/changed_dataset/cat_0516.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0517.jpg;dataset/changed_dataset/cat_0517.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0518.jpg;dataset/changed_dataset/cat_0518.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0519.jpg;dataset/changed_dataset/cat_0519.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0520.jpg;dataset/changed_dataset/cat_0520.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0521.jpg;dataset/changed_dataset/cat_0521.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0522.jpg;dataset/changed_dataset/cat_0522.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0523.jpg;dataset/changed_dataset/cat_0523.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0524.jpg;dataset/changed_dataset/cat_0524.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0525.jpg;dataset/changed_dataset/cat_0525.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0526.jpg;dataset/changed_dataset/cat_0526.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0527.jpg;dataset/changed_dataset/cat_0527.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0528.jpg;dataset/changed_dataset/cat_0528.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0529.jpg;dataset/changed_dataset/cat_0529.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0530.jpg;dataset/changed_dataset/cat_0530.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0531.jpg;dataset/changed_dataset/cat_0531.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0532.jpg;dataset/changed_dataset/cat_0532.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0533.jpg;dataset/changed_dataset/cat_0533.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0534.jpg;dataset/changed_dataset/cat_0534.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0535.jpg;dataset/changed_dataset/cat_0535.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0536.jpg;dataset/changed_dataset/cat_0536.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0537.jpg;dataset/changed_dataset/cat_0537.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0538.jpg;dataset/changed_dataset/cat_0538.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0539.jpg;dataset/changed_dataset/cat_0539.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0540.jpg;dataset/changed_dataset/cat_0540.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0541.jpg;dataset/changed_dataset/cat_0541.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0542.jpg;dataset/changed_dataset/cat_0542.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0543.jpg;dataset/changed_dataset/cat_0543.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0544.jpg;dataset/changed_dataset/cat_0544.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0545.jpg;dataset/changed_dataset/cat_0545.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0546.jpg;dataset/changed_dataset/cat_0546.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0547.jpg;dataset/changed_dataset/cat_0547.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0548.jpg;dataset/changed_dataset/cat_0548.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0549.jpg;dataset/changed_dataset/cat_0549.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0550.jpg;dataset/changed_dataset/cat_0550.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0551.jpg;dataset/changed_dataset/cat_0551.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0552.jpg;dataset/changed_dataset/cat_0552.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0553.jpg;dataset/changed_dataset/cat_0553.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0554.jpg;dataset/changed_dataset/cat_0554.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0555.jpg;dataset/changed_dataset/cat_0555.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0556.jpg;dataset/changed_dataset/cat_0556.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0557.jpg;dataset/changed_dataset/cat_0557.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0558.jpg;dataset/changed_dataset/cat_0558.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0559.jpg;dataset/changed_dataset/cat_0559.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0560.jpg;dataset/changed_dataset/cat_0560.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0561.jpg;dataset/changed_dataset/cat_0561.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0562.jpg;dataset/changed_dataset/cat_0562.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0563.jpg;dataset/changed_dataset/cat_0563.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0564.jpg;dataset/changed_dataset/cat_0564.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0565.jpg;dataset/changed_dataset/cat_0565.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0566.jpg;dataset/changed_dataset/cat_0566.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0567.jpg;dataset/changed_dataset/cat_0567.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0568.jpg;dataset/changed_dataset/cat_0568.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0569.jpg;dataset/changed_dataset/cat_0569.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0570.jpg;dataset/changed_dataset/cat_0570.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0571.jpg;dataset/changed_dataset/cat_0571.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0572.jpg;dataset/changed_dataset/cat_0572.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0573.jpg;dataset/changed_dataset/cat_0573.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0574.jpg;dataset/changed_dataset/cat_0574.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0575.jpg;dataset/changed_dataset/cat_0575.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0576.jpg;dataset/changed_dataset/cat_0576.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0577.jpg;dataset/changed_dataset/cat_0577.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0578.jpg;dataset/changed_dataset/cat_0578.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0579.jpg;dataset/changed_dataset/cat_0579.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0580.jpg;dataset/changed_dataset/cat_0580.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0581.jpg;dataset/changed_dataset/cat_0581.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0582.jpg;dataset/changed_dataset/cat_0582.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0583.jpg;dataset/changed_dataset/cat_0583.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0584.jpg;dataset/changed_dataset/cat_0584.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0585.jpg;dataset/changed_dataset/cat_0585.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0586.jpg;dataset/changed_dataset/cat_0586.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0587.jpg;dataset/changed_dataset/cat_0587.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0588.jpg;dataset/changed_dataset/cat_0588.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0589.jpg;dataset/changed_dataset/cat_0589.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0590.jpg;dataset/changed_dataset/cat_0590.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0591.jpg;dataset/changed_dataset/cat_0591.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0592.jpg;dataset/changed_dataset/cat_0592.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0593.jpg;dataset/changed_dataset/cat_0593.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0594.jpg;dataset/changed_dataset/cat_0594.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0595.jpg;dataset/changed_dataset/cat_0595.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0596.jpg;dataset/changed_dataset/cat_0596.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0597.jpg;dataset/changed_dataset/cat_0597.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0598.jpg;dataset/changed_dataset/cat_0598.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0599.jpg;dataset/changed_dataset/cat_0599.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0600.jpg;dataset/changed_dataset/cat_0600.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0601.jpg;dataset/changed_dataset/cat_0601.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0602.jpg;dataset/changed_dataset/cat_0602.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0603.jpg;dataset/changed_dataset/cat_0603.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0604.jpg;dataset/changed_dataset/cat_0604.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0605.jpg;dataset/changed_dataset/cat_0605.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0606.jpg;dataset/changed_dataset/cat_0606.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0607.jpg;dataset/changed_dataset/cat_0607.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0608.jpg;dataset/changed_dataset/cat_0608.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0609.jpg;dataset/changed_dataset/cat_0609.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0610.jpg;dataset/changed_dataset/cat_0610.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0611.jpg;dataset/changed_dataset/cat_0611.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0612.jpg;dataset/changed_dataset/cat_0612.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0613.jpg;dataset/changed_dataset/cat_0613.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0614.jpg;dataset/changed_dataset/cat_0614.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0615.jpg;dataset/changed_dataset/cat_0615.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0616.jpg;dataset/changed_dataset/cat_0616.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0617.jpg;dataset/changed_dataset/cat_0617.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0618.jpg;dataset/changed_dataset/cat_0618.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0619.jpg;dataset/changed_dataset/cat_0619.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0620.jpg;dataset/changed_dataset/cat_0620.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0621.jpg;dataset/changed_dataset/cat_0621.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0622.jpg;dataset/changed_dataset/cat_0622.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0623.jpg;dataset/changed_dataset/cat_0623.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0624.jpg;dataset/changed_dataset/cat_0624.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0625.jpg;dataset/changed_dataset/cat_0625.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0626.jpg;dataset/changed_dataset/cat_0626.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0627.jpg;dataset/changed_dataset/cat_0627.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0628.jpg;dataset/changed_dataset/cat_0628.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0629.jpg;dataset/changed_dataset/cat_0629.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0630.jpg;dataset/changed_dataset/cat_0630.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0631.jpg;dataset/changed_dataset/cat_0631.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0632.jpg;dataset/changed_dataset/cat_0632.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0633.jpg;dataset/changed_dataset/cat_0633.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0634.jpg;dataset/changed_dataset/cat_0634.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0635.jpg;dataset/changed_dataset/cat_0635.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0636.jpg;dataset/changed_dataset/cat_0636.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0637.jpg;dataset/changed_dataset/cat_0637.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0638.jpg;dataset/changed_dataset/cat_0638.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0639.jpg;dataset/changed_dataset/cat_0639.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0640.jpg;dataset/changed_dataset/cat_0640.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0641.jpg;dataset/changed_dataset/cat_0641.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0642.jpg;dataset/changed_dataset/cat_0642.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0643.jpg;dataset/changed_dataset/cat_0643.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0644.jpg;dataset/changed_dataset/cat_0644.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0645.jpg;dataset/changed_dataset/cat_0645.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0646.jpg;dataset/changed_dataset/cat_0646.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0647.jpg;dataset/changed_dataset/cat_0647.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0648.jpg;dataset/changed_dataset/cat_0648.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0649.jpg;dataset/changed_dataset/cat_0649.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0650.jpg;dataset/changed_dataset/cat_0650.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0651.jpg;dataset/changed_dataset/cat_0651.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0652.jpg;dataset/changed_dataset/cat_0652.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0653.jpg;dataset/changed_dataset/cat_0653.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0654.jpg;dataset/changed_dataset/cat_0654.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0655.jpg;dataset/changed_dataset/cat_0655.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0656.jpg;dataset/changed_dataset/cat_0656.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0657.jpg;dataset/changed_dataset/cat_0657.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0658.jpg;dataset/changed_dataset/cat_0658.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0659.jpg;dataset/changed_dataset/cat_0659.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0660.jpg;dataset/changed_dataset/cat_0660.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0661.jpg;dataset/changed_dataset/cat_0661.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0662.jpg;dataset/changed_dataset/cat_0662.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0663.jpg;dataset/changed_dataset/cat_0663.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0664.jpg;dataset/changed_dataset/cat_0664.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0665.jpg;dataset/changed_dataset/cat_0665.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0666.jpg;dataset/changed_dataset/cat_0666.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0667.jpg;dataset/changed_dataset/cat_0667.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0668.jpg;dataset/changed_dataset/cat_0668.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0669.jpg;dataset/changed_dataset/cat_0669.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0670.jpg;dataset/changed_dataset/cat_0670.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0671.jpg;dataset/changed_dataset/cat_0671.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0672.jpg;dataset/changed_dataset/cat_0672.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0673.jpg;dataset/changed_dataset/cat_0673.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0674.jpg;dataset/changed_dataset/cat_0674.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0675.jpg;dataset/changed_dataset/cat_0675.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0676.jpg;dataset/changed_dataset/cat_0676.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0677.jpg;dataset/changed_dataset/cat_0677.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0678.jpg;dataset/changed_dataset/cat_0678.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0679.jpg;dataset/changed_dataset/cat_0679.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0680.jpg;dataset/changed_dataset/cat_0680.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0681.jpg;dataset/changed_dataset/cat_0681.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0682.jpg;dataset/changed_dataset/cat_0682.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0683.jpg;dataset/changed_dataset/cat_0683.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0684.jpg;dataset/changed_dataset/cat_0684.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0685.jpg;dataset/changed_dataset/cat_0685.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0686.jpg;dataset/changed_dataset/cat_0686.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0687.jpg;dataset/changed_dataset/cat_0687.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0688.jpg;dataset/changed_dataset/cat_0688.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0689.jpg;dataset/changed_dataset/cat_0689.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0690.jpg;dataset/changed_dataset/cat_0690.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0691.jpg;dataset/changed_dataset/cat_0691.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0692.jpg;dataset/changed_dataset/cat_0692.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0693.jpg;dataset/changed_dataset/cat_0693.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0694.jpg;dataset/changed_dataset/cat_0694.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0695.jpg;dataset/changed_dataset/cat_0695.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0696.jpg;dataset/changed_dataset/cat_0696.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0697.jpg;dataset/changed_dataset/cat_0697.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0698.jpg;dataset/changed_dataset/cat_0698.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0699.jpg;dataset/changed_dataset/cat_0699.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0700.jpg;dataset/changed_dataset/cat_0700.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0701.jpg;dataset/changed_dataset/cat_0701.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0702.jpg;dataset/changed_dataset/cat_0702.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0703.jpg;dataset/changed_dataset/cat_0703.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0704.jpg;dataset/changed_dataset/cat_0704.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0705.jpg;dataset/changed_dataset/cat_0705.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0706.jpg;dataset/changed_dataset/cat_0706.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0707.jpg;dataset/changed_dataset/cat_0707.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0708.jpg;dataset/changed_dataset/cat_0708.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0709.jpg;dataset/changed_dataset/cat_0709.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0710.jpg;dataset/changed_dataset/cat_0710.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0711.jpg;dataset/changed_dataset/cat_0711.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0712.jpg;dataset/changed_dataset/cat_0712.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0713.jpg;dataset/changed_dataset/cat_0713.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0714.jpg;dataset/changed_dataset/cat_0714.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0715.jpg;dataset/changed_dataset/cat_0715.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0716.jpg;dataset/changed_dataset/cat_0716.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0717.jpg;dataset/changed_dataset/cat_0717.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0718.jpg;dataset/changed_dataset/cat_0718.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0719.jpg;dataset/changed_dataset/cat_0719.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0720.jpg;dataset/changed_dataset/cat_0720.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0721.jpg;dataset/changed_dataset/cat_0721.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0722.jpg;dataset/changed_dataset/cat_0722.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0723.jpg;dataset/changed_dataset/cat_0723.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0724.jpg;dataset/changed_dataset/cat_0724.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0725.jpg;dataset/changed_dataset/cat_0725.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_0726.jpg;dataset/changed_dataset/cat_0726.jpg;cat
